Navajo,date,storage(MCM),inflow(m3/s),release(m3/s)
2101,03-Oct-1995,1916.576433,24.861956675633586,22.851479541271416
2102,04-Oct-1995,1915.4655,20.07645476426448,22.851479541271416
2103,05-Oct-1995,1914.3558,14.101656519892398,22.851479541271416
2104,06-Oct-1995,1913.244867,13.223842559818774,22.851479541271416
2105,07-Oct-1995,1912.133934,18.434093161546087,22.851479541271416
2106,08-Oct-1995,1911.212883,21.01090188305253,22.851479541271416
2107,09-Oct-1995,1910.10195,19.25527396290528,22.851479541271416
2108,10-Oct-1995,1908.809766,13.053943083675493,22.851479541271416
2109,11-Oct-1995,1907.328933,12.430978337816793,22.851479541271416
2110,12-Oct-1995,1906.050312,9.00467223559394,22.851479541271416
2111,13-Oct-1995,1905.013359,12.827410448817783,22.851479541271416
2112,14-Oct-1995,1903.976406,16.848364717542122,22.851479541271416
2113,15-Oct-1995,1903.108374,13.705224408891407,22.851479541271416
2114,16-Oct-1995,1901.9025,14.951153900608807,22.851479541271416
2115,17-Oct-1995,1900.520307,13.365425456604843,22.851479541271416
2116,18-Oct-1995,1899.138114,11.751380433243664,22.851479541271416
2117,19-Oct-1995,1898.101161,11.694747274529238,22.851479541271416
2118,20-Oct-1995,1897.072839,11.779697012600879,22.851479541271416
2119,21-Oct-1995,1895.859567,9.62763698145264,22.851479541271416
2120,22-Oct-1995,1894.477374,7.6454764264476855,22.851479541271416
2121,23-Oct-1995,1893.440421,11.63811411581481,22.851479541271416
2122,24-Oct-1995,1892.23578,9.655953560809856,22.851479541271416
2123,25-Oct-1995,1891.029906,9.655953560809856,22.851479541271416
2124,26-Oct-1995,1889.816634,9.542687243381,22.851479541271416
2125,27-Oct-1995,1888.956,13.620274670819766,22.851479541271416
2126,28-Oct-1995,1888.096599,13.591958091462553,22.851479541271416
2127,29-Oct-1995,1886.883327,9.486054084666574,22.851479541271416
2128,30-Oct-1995,1885.677453,9.571003822738215,22.851479541271416
2129,31-Oct-1995,1884.472812,9.542687243381,22.851479541271416
2130,01-Nov-1995,1883.090619,7.503893529661617,22.851479541271416
2131,02-Nov-1995,1881.708426,7.503893529661617,22.851479541271416
2132,03-Nov-1995,1880.325,7.475576950304403,22.851479541271416
2133,04-Nov-1995,1878.942807,7.44726037094719,22.851479541271416
2134,05-Nov-1995,1877.392926,5.493416395299448,22.851479541271416
2135,06-Nov-1995,1876.0095,7.44726037094719,22.851479541271416
2136,07-Nov-1995,1874.627307,7.418943791589976,22.851479541271416
2137,08-Nov-1995,1873.245114,7.390627212232763,22.851479541271416
2138,09-Nov-1995,1871.862921,7.390627212232763,22.851479541271416
2139,10-Nov-1995,1870.489359,7.475576950304403,22.851479541271416
2140,11-Nov-1995,1869.107166,7.362310632875549,22.851479541271416
2141,12-Nov-1995,1867.724973,7.333994053518335,22.851479541271416
2142,13-Nov-1995,1866.34278,7.333994053518335,22.851479541271416
2143,14-Nov-1995,1865.136906,9.372787767237718,22.851479541271416
2144,15-Nov-1995,1863.923634,9.23120487045165,22.851479541271416
2145,16-Nov-1995,1862.71776,9.344471187880504,22.851479541271416
2146,17-Nov-1995,1861.513119,9.344471187880504,22.851479541271416
2147,18-Nov-1995,1860.298614,9.23120487045165,22.851479541271416
2148,19-Nov-1995,1859.093973,9.316154608523291,22.851479541271416
2149,20-Nov-1995,1857.71178,7.277360894803908,22.851479541271416
2150,21-Nov-1995,1856.505906,9.316154608523291,22.851479541271416
2151,22-Nov-1995,1855.123713,7.277360894803908,22.851479541271416
2152,23-Nov-1995,1853.74152,7.249044315446694,22.851479541271416
2153,24-Nov-1995,1852.359327,7.249044315446694,22.851479541271416
2154,25-Nov-1995,1850.977134,7.249044315446694,22.851479541271416
2155,26-Nov-1995,1849.602339,7.333994053518335,22.851479541271416
2156,27-Nov-1995,1848.220146,7.249044315446694,22.851479541271416
2157,28-Nov-1995,1846.837953,7.220727736089481,22.851479541271416
2158,29-Nov-1995,1845.45576,7.220727736089481,22.851479541271416
2159,30-Nov-1995,1843.904646,5.266883760441739,22.851479541271416
2160,01-Dec-1995,1842.346134,5.181934022370098,22.851479541271416
2161,02-Dec-1995,1840.79502,5.266883760441739,22.851479541271416
2162,03-Dec-1995,1839.067587,3.1997734673651426,22.851479541271416
2163,04-Dec-1995,1837.338921,3.1997734673651426,22.851479541271416
2164,05-Dec-1995,1835.787807,5.266883760441739,22.851479541271416
2165,06-Dec-1995,1834.405614,7.220727736089481,22.851479541271416
2166,07-Dec-1995,1833.023421,7.192411156732267,22.851479541271416
2167,08-Dec-1995,1831.649859,7.277360894803908,22.851479541271416
2168,09-Dec-1995,1830.267666,7.192411156732267,22.851479541271416
2169,10-Dec-1995,1828.885473,7.192411156732267,22.851479541271416
2170,11-Dec-1995,1827.50328,7.164094577375054,22.851479541271416
2171,12-Dec-1995,1826.297406,9.202888291094437,22.851479541271416
2172,13-Dec-1995,1825.260453,11.156732266742178,22.851479541271416
2173,14-Dec-1995,1824.2235,11.156732266742178,22.851479541271416
2174,15-Dec-1995,1823.018859,9.202888291094437,22.851479541271416
2175,16-Dec-1995,1821.636666,7.13577799801784,22.851479541271416
2176,17-Dec-1995,1820.254473,7.13577799801784,22.851479541271416
2177,18-Dec-1995,1818.87228,7.13577799801784,22.851479541271416
2178,19-Dec-1995,1817.490087,7.13577799801784,22.851479541271416
2179,20-Dec-1995,1815.938973,5.181934022370098,22.851479541271416
2180,21-Dec-1995,1814.387859,5.181934022370098,22.851479541271416
2181,22-Dec-1995,1812.828114,5.096984284298457,22.851479541271416
2182,23-Dec-1995,1811.109312,3.228090046722356,22.851479541271416
2183,24-Dec-1995,1809.380646,3.143140308650715,22.851479541271416
2184,25-Dec-1995,1807.653213,3.143140308650715,22.851479541271416
2185,26-Dec-1995,1806.61626,2.5768087215064424,14.299872575392893
2186,27-Dec-1995,1805.579307,2.5768087215064424,14.299872575392893
2187,28-Dec-1995,1804.543587,2.5768087215064424,14.299872575392893
2188,29-Dec-1995,1803.682953,4.615602435225825,14.299872575392893
2189,30-Dec-1995,1802.814921,4.530652697154184,14.299872575392893
2190,31-Dec-1995,1802.00484,5.210250601727312,14.299872575392893
2191,01-Jan-1996,1801.205856,5.35183349851338,14.299872575392893
2192,02-Jan-1996,1800.400707,5.238567181084525,14.299872575392893
2193,03-Jan-1996,1799.601723,5.35183349851338,14.299872575392893
2194,04-Jan-1996,1798.960563,7.164094577375054,14.299872575392893
2195,05-Jan-1996,1798.31817,7.164094577375054,14.299872575392893
2196,06-Jan-1996,1797.67701,7.164094577375054,14.299872575392893
2197,07-Jan-1996,1796.878026,5.35183349851338,14.299872575392893
2198,08-Jan-1996,1796.236866,7.164094577375054,14.299872575392893
2199,09-Jan-1996,1795.430484,5.238567181084525,14.299872575392893
2200,10-Jan-1996,1795.109904,4.389069800368116,7.815375902590968
2201,11-Jan-1996,1794.953313,5.634999292085516,7.164094577375054
2202,12-Jan-1996,1794.788091,5.550049554013875,7.164094577375054
2203,13-Jan-1996,1794.6315,5.634999292085516,7.164094577375054
2204,14-Jan-1996,1794.474909,5.634999292085516,7.164094577375054
2205,15-Jan-1996,1794.31092,5.550049554013875,7.164094577375054
2206,16-Jan-1996,1794.154329,5.66331587144273,7.164094577375054
2207,17-Jan-1996,1794.154329,7.475576950304403,7.164094577375054
2208,18-Jan-1996,1794.31092,9.287838029166076,7.164094577375054
2209,19-Jan-1996,1794.154329,5.66331587144273,7.164094577375054
2210,20-Jan-1996,1793.99034,5.550049554013875,7.164094577375054
2211,21-Jan-1996,1793.66976,3.7661050545094157,7.164094577375054
2212,22-Jan-1996,1793.347947,3.7661050545094157,7.164094577375054
2213,23-Jan-1996,1793.191356,5.66331587144273,7.164094577375054
2214,24-Jan-1996,1793.027367,5.578366133371089,7.164094577375054
2215,25-Jan-1996,1792.229616,5.096984284298457,14.016706781820757
2216,26-Jan-1996,1791.423234,5.295200339798953,14.299872575392893
2217,27-Jan-1996,1790.780841,7.220727736089481,14.299872575392893
2218,28-Jan-1996,1790.30367,9.117938553022796,14.299872575392893
2219,29-Jan-1996,1789.826499,9.117938553022796,14.299872575392893
2220,30-Jan-1996,1789.184106,7.220727736089481,14.299872575392893
2221,31-Jan-1996,1788.699537,9.032988814951155,14.299872575392893
2222,01-Feb-1996,1793.156832,66.26079569587993,14.299872575392893
2223,02-Feb-1996,1792.484847,6.880928783802917,14.299872575392893
2224,03-Feb-1996,1791.811629,6.852612204445704,14.299872575392893
2225,04-Feb-1996,1791.147042,6.965878521874558,14.299872575392893
2226,05-Feb-1996,1790.475057,6.880928783802917,14.299872575392893
2227,06-Feb-1996,1784.720646,6.6543961489452075,14.299872575392893
2228,07-Feb-1996,1784.030166,6.6827127283024215,14.299872575392893
2229,08-Feb-1996,1783.338453,6.6827127283024215,14.299872575392893
2230,09-Feb-1996,1782.647973,6.6827127283024215,14.299872575392893
2231,10-Feb-1996,1781.95626,6.6827127283024215,14.299872575392893
2232,11-Feb-1996,1781.442099,8.721506442021804,14.299872575392893
2233,12-Feb-1996,1780.919307,8.636556703950163,14.299872575392893
2234,13-Feb-1996,1780.405146,8.749823021379019,14.299872575392893
2235,14-Feb-1996,1779.883587,8.636556703950163,14.299872575392893
2236,15-Feb-1996,1779.537114,10.70366699702676,14.299872575392893
2237,16-Feb-1996,1779.191874,10.70366699702676,14.299872575392893
2238,17-Feb-1996,1778.846634,10.70366699702676,14.299872575392893
2239,18-Feb-1996,1778.500161,10.731983576383973,14.299872575392893
2240,19-Feb-1996,1778.332473,12.770777290103357,14.299872575392893
2241,20-Feb-1996,1778.154921,12.71414413138893,14.299872575392893
2242,21-Feb-1996,1778.154921,14.781254424465526,14.299872575392893
2243,22-Feb-1996,1778.154921,14.781254424465526,14.299872575392893
2244,23-Feb-1996,1778.154921,14.781254424465526,14.299872575392893
2245,24-Feb-1996,1777.986,12.855727028174996,14.299872575392893
2246,25-Feb-1996,1777.818312,12.855727028174996,14.299872575392893
2247,26-Feb-1996,1777.471839,10.816933314455614,14.299872575392893
2248,27-Feb-1996,1776.781359,6.82429562508849,14.299872575392893
2249,28-Feb-1996,1776.258567,8.806456180093445,14.299872575392893
2250,29-Feb-1996,1775.744406,8.919722497522299,14.299872575392893
2251,01-Mar-1996,1774.876374,4.842135070083534,14.299872575392893
2252,02-Mar-1996,1774.362213,8.948039076879514,14.299872575392893
2253,03-Mar-1996,1773.839421,8.863089338807873,14.299872575392893
2254,04-Mar-1996,1773.839421,14.922837321251594,14.299872575392893
2255,05-Mar-1996,1773.32526,8.976355656236727,14.299872575392893
2256,06-Mar-1996,1773.32526,14.951153900608807,14.299872575392893
2257,07-Mar-1996,1772.811099,9.00467223559394,14.299872575392893
2258,08-Mar-1996,1772.811099,14.951153900608807,14.299872575392893
2259,09-Mar-1996,1772.120619,6.994195101231772,14.299872575392893
2260,10-Mar-1996,1772.120619,14.979470479966022,14.299872575392893
2261,11-Mar-1996,1771.774146,10.986832790598896,14.299872575392893
2262,12-Mar-1996,1771.774146,15.007787059323235,14.299872575392893
2263,13-Mar-1996,1771.774146,15.007787059323235,14.299872575392893
2264,14-Mar-1996,1771.252587,13.280475718533202,14.299872575392893
2265,15-Mar-1996,1770.738426,9.967435933739205,14.299872575392893
2266,16-Mar-1996,1770.215634,9.00467223559394,14.299872575392893
2267,17-Mar-1996,1770.215634,15.064420218037663,14.299872575392893
2268,18-Mar-1996,1769.198409,8.891405918165086,14.299872575392893
2269,19-Mar-1996,1768.71384,15.319269432252584,14.299872575392893
2270,20-Mar-1996,1768.236669,10.052385671810846,14.299872575392893
2271,21-Mar-1996,1767.750867,9.542687243381,14.299872575392893
2272,22-Mar-1996,1766.953116,5.918165085657653,14.299872575392893
2273,23-Mar-1996,1765.990143,8.891405918165086,14.299872575392893
2274,24-Mar-1996,1765.669563,16.933314455613765,14.299872575392893
2275,25-Mar-1996,1765.669563,17.75449525697296,14.299872575392893
2276,26-Mar-1996,1765.02717,11.439898060314315,14.299872575392893
2277,27-Mar-1996,1764.870579,13.422058615319271,14.299872575392893
2278,28-Mar-1996,1764.229419,7.815375902590968,14.299872575392893
2279,29-Mar-1996,1763.907606,11.553164377743169,14.299872575392893
2280,30-Mar-1996,1763.907606,15.290952852895371,14.299872575392893
2281,31-Mar-1996,1763.587026,11.581480957100384,14.299872575392893
2282,01-Apr-1996,1763.266446,11.581480957100384,14.299872575392893
2283,02-Apr-1996,1762.945866,13.761857567605833,14.299872575392893
2284,03-Apr-1996,1762.945866,18.29251026476002,14.299872575392893
2285,04-Apr-1996,1762.780644,16.225399971683423,14.299872575392893
2286,05-Apr-1996,1762.945866,17.273113407900325,14.299872575392893
2287,06-Apr-1996,1762.624053,16.933314455613765,14.299872575392893
2288,07-Apr-1996,1762.303473,16.904997876256548,14.299872575392893
2289,08-Apr-1996,1761.982893,16.98994761432819,14.299872575392893
2290,09-Apr-1996,1761.982893,21.917032422483366,14.299872575392893
2291,10-Apr-1996,1762.139484,26.107886167350987,14.299872575392893
2292,11-Apr-1996,1762.139484,24.35225824720374,14.299872575392893
2293,12-Apr-1996,1762.303473,27.552031714568884,14.299872575392893
2294,13-Apr-1996,1762.624053,20.529520033979896,14.299872575392893
2295,14-Apr-1996,1762.624053,17.811128415687385,14.299872575392893
2296,15-Apr-1996,1763.102457,25.28670536599179,14.299872575392893
2297,16-Apr-1996,1762.624053,17.66954551890132,14.299872575392893
2298,17-Apr-1996,1762.139484,18.4624097409033,14.299872575392893
2299,18-Apr-1996,1761.183909,13.053943083675493,14.299872575392893
2300,19-Apr-1996,1761.01992,16.225399971683423,14.299872575392893
2301,20-Apr-1996,1760.863329,17.47132946340082,14.299872575392893
2302,21-Apr-1996,1760.69934,17.981027891830667,14.299872575392893
2303,22-Apr-1996,1759.736367,11.496531219028743,14.299872575392893
2304,23-Apr-1996,1759.259196,18.4624097409033,14.299872575392893
2305,24-Apr-1996,1758.773394,20.07645476426448,14.299872575392893
2306,25-Apr-1996,1759.259196,32.054367832365855,14.299872575392893
2307,26-Apr-1996,1760.222169,38.96361319552598,14.299872575392893
2308,27-Apr-1996,1761.662313,44.54197932889707,14.299872575392893
2309,28-Apr-1996,1763.587026,48.223134645334845,14.299872575392893
2310,29-Apr-1996,1765.34775,40.29449242531503,14.299872575392893
2311,30-Apr-1996,1765.826154,30.581905705790742,14.299872575392893
2312,01-May-1996,1767.273696,43.409316154608526,14.299872575392893
2313,02-May-1996,1768.236669,40.37944216338666,14.299872575392893
2314,03-May-1996,1769.701473,47.17542120911794,14.299872575392893
2315,04-May-1996,1771.774146,53.20685261220445,14.299872575392893
2316,05-May-1996,1774.184661,56.349992920855165,14.299872575392893
2317,06-May-1996,1776.781359,58.5020529520034,14.299872575392893
2318,07-May-1996,1779.537114,60.39926376893671,14.299872575392893
2319,08-May-1996,1782.647973,64.64675067251876,14.299872575392893
2320,09-May-1996,1785.067119,59.09670111850489,14.299872575392893
2321,10-May-1996,1787.259393,53.943083675492005,14.299872575392893
2322,11-May-1996,1789.98309,59.77629902307802,14.299872575392893
2323,12-May-1996,1793.513169,68.32790598895654,14.299872575392893
2324,13-May-1996,1796.236866,63.34418802208694,14.299872575392893
2325,14-May-1996,1798.960563,64.3069517202322,14.299872575392893
2326,15-May-1996,1802.00484,66.34574543395158,14.299872575392893
2327,16-May-1996,1805.411619,71.27283024210676,14.299872575392893
2328,17-May-1996,1809.204327,75.57695030440323,14.299872575392893
2329,18-May-1996,1812.313953,66.91207702109585,14.299872575392893
2330,19-May-1996,1814.90202,61.36202746708198,14.299872575392893
2331,20-May-1996,1817.490087,61.701826419368544,14.299872575392893
2332,21-May-1996,1819.393839,54.22624946906414,14.299872575392893
2333,22-May-1996,1820.422161,43.89069800368116,14.299872575392893
2334,23-May-1996,1821.113874,41.143989806031435,14.299872575392893
2335,24-May-1996,1821.113874,34.97097550615886,14.299872575392893
2336,25-May-1996,1821.113874,31.65793572136486,14.299872575392893
2337,26-May-1996,1821.291426,30.581905705790742,14.299872575392893
2338,27-May-1996,1821.636666,29.109443579215633,14.299872575392893
2339,28-May-1996,1820.076921,26.61758459578083,27.60866487328331
2340,29-May-1996,1816.453134,18.717258955118222,41.88022086931899
2341,30-May-1996,1812.313953,23.72929350134504,56.15177686535467
2342,31-May-1996,1806.27102,20.444570295908257,70.45164944074756
2343,01-Jun-1996,1800.244116,22.03029873991222,71.38609655953562
2344,02-Jun-1996,1794.953313,28.656378309500216,71.38609655953562
2345,03-Jun-1996,1790.147079,35.395724196517065,71.38609655953562
2346,04-Jun-1996,1784.030166,21.26575109726745,71.38609655953562
2347,05-Jun-1996,1778.332473,26.476001698994764,71.38609655953562
2348,06-Jun-1996,1772.120619,18.887158431261504,71.38609655953562
2349,07-Jun-1996,1766.631303,27.665298031997736,71.38609655953562
2350,08-Jun-1996,1761.01992,28.14667988107037,71.38609655953562
2351,09-Jun-1996,1754.609553,18.887158431261504,71.38609655953562
2352,10-Jun-1996,1747.460619,10.08070225116806,71.38609655953562
2353,11-Jun-1996,1740.211812,8.268441172306385,71.38609655953562
2354,12-Jun-1996,1733.019723,10.958516211241683,71.38609655953562
2355,13-Jun-1996,1726.445367,19.510123177120207,71.38609655953562
2356,14-Jun-1996,1720.677393,28.25994619849922,71.38609655953562
2357,15-Jun-1996,1714.423617,21.1524847798386,71.38609655953562
2358,16-Jun-1996,1709.132814,29.2510264760017,71.38609655953562
2359,17-Jun-1996,1702.887669,20.897635565623673,71.38609655953562
2360,18-Jun-1996,1696.469904,20.9542687243381,71.38609655953562
2361,19-Jun-1996,1689.582366,15.149369956109304,71.38609655953562
2362,20-Jun-1996,1682.365617,10.56208410024069,71.38609655953562
2363,21-Jun-1996,1675.63467,12.600877813960075,71.38609655953562
2364,22-Jun-1996,1669.731066,21.294067676624664,71.38609655953562
2365,23-Jun-1996,1663.36632,18.802208693189865,71.38609655953562
2366,24-Jun-1996,1657.745073,17.66954551890132,60.455896927651146
2367,25-Jun-1996,1652.50359,11.10009910802775,49.04431544669404
2368,26-Jun-1996,1648.980909,19.028741328047573,37.60441738637973
2369,27-Jun-1996,1648.17576,38.65213082259663,26.192835905422626
2370,28-Jun-1996,1648.49634,40.351125584029454,17.13153051111426
2371,29-Jun-1996,1648.019169,27.92014724621266,17.13153051111426
2372,30-Jun-1996,1649.294091,45.05167775732692,17.13153051111426
2373,01-Jul-1996,1648.81692,30.581905705790742,17.13153051111426
2374,02-Jul-1996,1647.533367,22.08693189862665,17.13153051111426
2375,03-Jul-1996,1646.413803,21.209117938553025,17.13153051111426
2376,04-Jul-1996,1644.973659,14.384822313464534,17.13153051111426
2377,05-Jul-1996,1644.011919,21.747132946340084,17.13153051111426
2378,06-Jul-1996,1642.884957,22.908112699985843,17.13153051111426
2379,07-Jul-1996,1641.444813,18.519042899617727,17.13153051111426
2380,08-Jul-1996,1639.682856,15.913917598754072,17.13153051111426
2381,09-Jul-1996,1637.594154,14.554721789607816,17.13153051111426
2382,10-Jul-1996,1635.997419,18.717258955118222,17.13153051111426
2383,11-Jul-1996,1634.392053,18.207560526688376,17.13153051111426
2384,12-Jul-1996,1632.631329,17.952711312473454,17.13153051111426
2385,13-Jul-1996,1631.027196,19.14200764547643,17.13153051111426
2386,14-Jul-1996,1629.743643,22.143565057341075,17.13153051111426
2387,15-Jul-1996,1627.661106,11.524847798385956,17.13153051111426
2388,16-Jul-1996,1626.699366,26.022936429279344,17.13153051111426
2389,17-Jul-1996,1624.949739,19.62338949454906,17.13153051111426
2390,18-Jul-1996,1623.172986,17.61291236018689,17.13153051111426
2391,19-Jul-1996,1621.692153,20.274670819764975,17.13153051111426
2392,20-Jul-1996,1619.769906,15.319269432252584,17.13153051111426
2393,21-Jul-1996,1617.551739,12.317712020387939,17.13153051111426
2394,22-Jul-1996,1615.327407,12.827410448817783,17.13153051111426
2395,23-Jul-1996,1613.10924,13.620274670819766,17.13153051111426
2396,24-Jul-1996,1610.739414,11.86464675067252,17.13153051111426
2397,25-Jul-1996,1608.081066,10.47713436216905,17.13153051111426
2398,26-Jul-1996,1605.71124,13.705224408891407,17.13153051111426
2399,27-Jul-1996,1603.045494,10.250601727311341,17.13153051111426
2400,28-Jul-1996,1600.683066,14.186606257964039,17.13153051111426
2401,29-Jul-1996,1598.168979,11.524847798385956,17.13153051111426
2402,30-Jul-1996,1595.345409,8.353390910378026,17.13153051111426
2403,31-Jul-1996,1592.457723,5.748265609514371,17.13153051111426
2404,01-Aug-1996,1589.570037,4.81381849072632,17.13153051111426
2405,02-Aug-1996,1586.84634,6.173014299872576,17.13153051111426
2406,03-Aug-1996,1584.443223,10.250601727311341,17.13153051111426
2407,04-Aug-1996,1581.555537,4.1059040067959796,17.13153051111426
2408,05-Aug-1996,1579.17708,9.910802775024777,17.13153051111426
2409,06-Aug-1996,1576.367073,4.360753221010902,17.13153051111426
2410,07-Aug-1996,1573.701327,5.8048987682287985,17.13153051111426
2411,08-Aug-1996,1571.338899,9.797536457595923,17.13153051111426
2412,09-Aug-1996,1569.264993,13.422058615319271,17.13153051111426
2413,10-Aug-1996,1567.19232,13.11057624238992,17.13153051111426
2414,11-Aug-1996,1564.677,7.787059323233754,17.13153051111426
2415,12-Aug-1996,1562.308407,9.429420925952146,17.13153051111426
2416,13-Aug-1996,1559.648826,4.9837179668696026,17.13153051111426
2417,14-Aug-1996,1556.838819,4.162537165510407,17.13153051111426
2418,15-Aug-1996,1554.173073,6.088064561800935,17.13153051111426
2419,16-Aug-1996,1551.803247,9.316154608523291,17.13153051111426
2420,17-Aug-1996,1548.848979,4.049270848081552,17.13153051111426
2421,18-Aug-1996,1545.88608,3.9926376893671245,17.13153051111426
2422,19-Aug-1996,1543.076073,5.634999292085516,17.13153051111426
2423,20-Aug-1996,1540.266066,5.946481665014867,17.13153051111426
2424,21-Aug-1996,1537.60032,7.5888432677332585,17.13153051111426
2425,22-Aug-1996,1535.382153,11.213365425456606,17.13153051111426
2426,23-Aug-1996,1533.459906,14.186606257964039,17.13153051111426
2427,24-Aug-1996,1532.570913,24.408891405918165,17.13153051111426
2428,25-Aug-1996,1531.386,20.218037661050545,17.13153051111426
2429,26-Aug-1996,1530.353979,20.812685827552034,17.13153051111426
2430,27-Aug-1996,1529.464986,22.228514795412714,17.13153051111426
2431,28-Aug-1996,1527.984153,16.083817074897354,17.13153051111426
2432,29-Aug-1996,1526.654979,21.09585162112417,17.13153051111426
2433,30-Aug-1996,1524.581073,12.57256123460286,17.13153051111426
2434,31-Aug-1996,1522.362906,6.173014299872576,17.13153051111426
2435,01-Sep-1996,1520.157069,6.28628061730143,17.13153051111426
2436,02-Sep-1996,1517.984523,6.6543961489452075,17.13153051111426
2437,03-Sep-1996,1516.35573,12.940676766246638,17.13153051111426
2438,04-Sep-1996,1514.322513,8.268441172306385,17.13153051111426
2439,05-Sep-1996,1512.018036,7.702109585162113,17.13153051111426
2440,06-Sep-1996,1509.84549,8.211808013591959,17.13153051111426
2441,07-Sep-1996,1507.812273,9.344471187880504,17.13153051111426
2442,08-Sep-1996,1506.13416,12.884043607532211,17.13153051111426
2443,09-Sep-1996,1503.915993,6.031431403086508,17.13153051111426
2444,10-Sep-1996,1501.546167,3.624522157723347,17.13153051111426
2445,11-Sep-1996,1499.625153,9.967435933739205,17.13153051111426
2446,12-Sep-1996,1497.702906,12.147812544244657,17.13153051111426
2447,13-Sep-1996,1496.517993,17.499646042758037,17.13153051111426
2448,14-Sep-1996,1496.662254,28.31657935721365,17.13153051111426
2449,15-Sep-1996,1496.517993,22.370097692198783,17.13153051111426
2450,16-Sep-1996,1496.366334,24.012459294917175,17.13153051111426
2451,17-Sep-1996,1496.222073,27.636981452640523,17.13153051111426
2452,18-Sep-1996,1495.484739,19.368540280334138,17.13153051111426
2453,19-Sep-1996,1495.03716,20.387937137193827,17.13153051111426
2454,20-Sep-1996,1494.148167,14.356505734107321,17.13153051111426
2455,21-Sep-1996,1493.260407,14.214922837321252,17.13153051111426
2456,22-Sep-1996,1492.371414,15.064420218037663,17.13153051111426
2457,23-Sep-1996,1491.04224,10.760300155741188,17.13153051111426
2458,24-Sep-1996,1490.008986,14.299872575392893,17.13153051111426
2459,25-Sep-1996,1487.93508,6.229647458587003,17.13153051111426
2460,26-Sep-1996,1486.014066,8.183491434234744,17.13153051111426
2461,27-Sep-1996,1485.269334,18.802208693189865,17.13153051111426
2462,28-Sep-1996,1484.387739,15.545802067110294,17.13153051111426
2463,29-Sep-1996,1483.499979,13.082259663032707,17.13153051111426
2464,30-Sep-1996,1483.051167,19.878238708763984,17.13153051111426
2465,01-Oct-1996,1482.315066,16.508565765255558,17.13153051111426
2466,02-Oct-1996,1481.274414,12.968993345603852,17.13153051111426
2467,03-Oct-1996,1480.24116,12.997309924961066,17.13153051111426
2468,04-Oct-1996,1479.207906,8.268441172306385,17.13153051111426
2469,05-Oct-1996,1478.167254,6.28628061730143,17.13153051111426
2470,06-Oct-1996,1478.022993,16.650148662041627,17.13153051111426
2471,07-Oct-1996,1477.279494,9.684270140167069,17.13153051111426
2472,08-Oct-1996,1476.86274,13.478691774033697,17.13153051111426
2473,09-Oct-1996,1476.32022,12.006229647458587,17.13153051111426
2474,10-Oct-1996,1474.829523,9.486054084666574,17.13153051111426
2475,11-Oct-1996,1473.47199,11.694747274529238,17.13153051111426
2476,12-Oct-1996,1471.982526,6.456180093444712,17.13153051111426
2477,13-Oct-1996,1470.756924,8.948039076879514,17.13153051111426
2478,14-Oct-1996,1469.53872,8.976355656236727,17.13153051111426
2479,15-Oct-1996,1467.909927,9.372787767237718,17.13153051111426
2480,16-Oct-1996,1465.87671,4.0209542687243385,17.13153051111426
2481,17-Oct-1996,1465.061697,12.289395441030724,17.13153051111426
2482,18-Oct-1996,1464.246684,11.892963330029733,17.13153051111426
2483,19-Oct-1996,1463.02848,6.173014299872576,17.13153051111426
2484,20-Oct-1996,1462.213467,8.353390910378026,17.13153051111426
2485,21-Oct-1996,1460.995263,8.381707489735241,17.13153051111426
2486,22-Oct-1996,1459.63773,2.0671102930765963,17.13153051111426
2487,23-Oct-1996,1458.690786,6.7959790457312765,17.13153051111426
2488,24-Oct-1996,1457.061993,4.275803482939261,17.13153051111426
2489,25-Oct-1996,1456.115049,6.7676624663740625,17.13153051111426
2490,26-Oct-1996,1455.300036,8.2967577516636,17.13153051111426
2491,27-Oct-1996,1454.757516,11.411581480957102,17.13153051111426
2492,28-Oct-1996,1454.757516,17.697862098258533,17.13153051111426
2493,29-Oct-1996,1454.757516,17.697862098258533,17.13153051111426
2494,30-Oct-1996,1453.942503,8.240124592949172,17.13153051111426
2495,31-Oct-1996,1452.85623,5.096984284298457,17.13153051111426
2496,01-Nov-1996,1456.054632,54.70763131813677,17.13153051111426
2497,02-Nov-1996,1455.212493,7.900325640662609,17.13153051111426
2498,03-Nov-1996,1454.787108,12.71414413138893,17.13153051111426
2499,04-Nov-1996,1454.931369,15.545802067110294,13.393742035962056
2500,05-Nov-1996,1454.931369,9.571003822738215,9.117938553022796
2501,06-Nov-1996,1454.370354,2.5484921421492284,8.579923545235737
2502,07-Nov-1996,1454.226093,7.362310632875549,8.579923545235737
2503,08-Nov-1996,1454.226093,9.00467223559394,8.579923545235737
2504,09-Nov-1996,1454.507217,12.26107886167351,8.579923545235737
2505,10-Nov-1996,1454.650245,10.647033838312332,8.579923545235737
2506,11-Nov-1996,1454.787108,10.56208410024069,8.579923545235737
2507,12-Nov-1996,1454.650245,7.390627212232763,8.579923545235737
2508,13-Nov-1996,1455.068232,13.818490726320261,8.579923545235737
2509,14-Nov-1996,1455.068232,8.948039076879514,8.579923545235737
2510,15-Nov-1996,1455.493617,13.846807305677475,8.579923545235737
2511,16-Nov-1996,1455.911604,13.761857567605833,8.579923545235737
2512,17-Nov-1996,1456.054632,10.590400679597906,8.579923545235737
